STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2008,16200.07066661,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2009,22509.05213642,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2010,32324.915399950005,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2011,32149.88972326,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2012,35659.964507150005,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2013,48578.58443327,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2014,67399.53406658,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2015,88372.76111276,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2016,88212.24191257,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2017,126555.87169634,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2018,167009.35839904,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2019,136651.38631119,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2020,196403.07045480004,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TS,Sector: Total sectors,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2021,465498.95178092,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2008,1508.3282182799996,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2008,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2008,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2008,1508.3282182799996,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2009,3368.7823968200005,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2009,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2009,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2009,3368.7823968200005,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2010,4691.835453240002,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2010,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2010,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2010,4691.835453240002,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2011,4535.507671889999,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2011,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2011,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2011,4535.507671889999,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2012,5983.96762451,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2012,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2012,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2012,5983.96762451,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2013,7930.77276338,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2013,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2013,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2013,7930.77276338,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2014,11574.27035054,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2014,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2014,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2014,11574.27035054,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2015,13466.146287,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2015,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2015,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2015,13466.146287,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2016,14642.3030113,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2016,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2016,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2016,14642.3030113,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2017,16346.32670915,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2017,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_I,Subsector: Irrigation,_Z,Not Applicable,2017,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2017,16346.32670915,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_WS,Subsector: Water and sanitation,_Z,Not Applicable,2018,19305.81276552,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_W,Sector: Water,IDB_INFRALATAM_FD,Subsector: Flood defenses,_Z,Not Applicable,2018,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
